2024-02-20 14:24:27,359 INFO    StreamThr :61239 [internal.py:wandb_internal():86] W&B internal server running at pid: 61239, started at: 2024-02-20 14:24:27.358936
2024-02-20 14:24:28,304 DEBUG   HandlerThread:61239 [system_monitor.py:probe():223] {'os': 'Linux-6.5.13-7-MANJARO-x86_64-with-glibc2.38', 'python': '3.11.6', 'heartbeatAt': '2024-02-20T13:24:28.294805', 'startedAt': '2024-02-20T13:24:27.351892', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/kapi/Programming/Internship/cnn-mnist/cnn.py', 'codePathLocal': 'cnn.py', 'codePath': 'cnn.py', 'git': {'remote': 'https://github.com/kapiw04/cnn-mnist.git', 'commit': '1f7fa3be6248963a3abd3a9120de74ac64aa3986'}, 'email': 'wojtowicz.kacper@gmail.com', 'root': '/home/kapi/Programming/Internship/cnn-mnist', 'host': 'medion', 'username': 'kapi', 'executable': '/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2500.2064166666664, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 2499.945, 'min': 800.0, 'max': 4600.0}, {'current': 2500.009, 'min': 800.0, 'max': 4600.0}, {'current': 2499.948, 'min': 800.0, 'max': 4600.0}, {'current': 2500.014, 'min': 800.0, 'max': 4600.0}, {'current': 2500.138, 'min': 800.0, 'max': 4600.0}, {'current': 2500.014, 'min': 800.0, 'max': 4600.0}, {'current': 2500.039, 'min': 800.0, 'max': 4600.0}, {'current': 2500.003, 'min': 800.0, 'max': 4600.0}, {'current': 2499.661, 'min': 800.0, 'max': 4600.0}, {'current': 2500.058, 'min': 800.0, 'max': 4600.0}, {'current': 2499.16, 'min': 800.0, 'max': 4600.0}, {'current': 2500.003, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 85.18550491333008, 'used': 43.629554748535156}}, 'gpu': 'NVIDIA GeForce GTX 1060 6GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1060 6GB', 'memory_total': 6442450944}], 'memory': {'total': 7.644626617431641}}
2024-02-20 14:24:28,304 INFO    HandlerThread:61239 [system_monitor.py:probe():224] Finished collecting system info
2024-02-20 14:24:28,304 INFO    HandlerThread:61239 [system_monitor.py:probe():227] Publishing system info
2024-02-20 14:24:28,304 INFO    HandlerThread:61239 [system_monitor.py:probe():229] Finished publishing system info
2024-02-20 14:24:28,308 DEBUG   SenderThread:61239 [sender.py:send():382] send: files
2024-02-20 14:24:28,308 INFO    SenderThread:61239 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-20 14:24:28,313 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: python_packages
2024-02-20 14:24:28,313 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: python_packages
2024-02-20 14:24:28,314 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: stop_status
2024-02-20 14:24:28,314 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: stop_status
2024-02-20 14:24:28,317 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-20 14:24:28,628 DEBUG   SenderThread:61239 [sender.py:send():382] send: telemetry
2024-02-20 14:24:28,737 DEBUG   SenderThread:61239 [sender.py:send():382] send: exit
2024-02-20 14:24:28,737 INFO    SenderThread:61239 [sender.py:send_exit():589] handling exit code: 1
2024-02-20 14:24:28,737 INFO    SenderThread:61239 [sender.py:send_exit():591] handling runtime: 0
2024-02-20 14:24:28,737 INFO    SenderThread:61239 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-20 14:24:28,737 INFO    SenderThread:61239 [sender.py:send_exit():597] send defer
2024-02-20 14:24:28,737 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,737 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-20 14:24:28,737 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,737 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-20 14:24:28,738 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 1
2024-02-20 14:24:28,738 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,738 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-20 14:24:28,738 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,738 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-20 14:24:28,738 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 2
2024-02-20 14:24:28,738 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,738 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-20 14:24:28,738 INFO    HandlerThread:61239 [system_monitor.py:finish():203] Stopping system monitor
2024-02-20 14:24:28,738 INFO    HandlerThread:61239 [interfaces.py:finish():202] Joined cpu monitor
2024-02-20 14:24:28,739 INFO    HandlerThread:61239 [interfaces.py:finish():202] Joined disk monitor
2024-02-20 14:24:28,739 DEBUG   SystemMonitor:61239 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-20 14:24:28,739 DEBUG   SystemMonitor:61239 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-20 14:24:28,739 DEBUG   SystemMonitor:61239 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-20 14:24:28,800 INFO    HandlerThread:61239 [interfaces.py:finish():202] Joined gpu monitor
2024-02-20 14:24:28,800 INFO    HandlerThread:61239 [interfaces.py:finish():202] Joined memory monitor
2024-02-20 14:24:28,800 INFO    HandlerThread:61239 [interfaces.py:finish():202] Joined network monitor
2024-02-20 14:24:28,801 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,801 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-20 14:24:28,801 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 3
2024-02-20 14:24:28,801 DEBUG   SenderThread:61239 [sender.py:send():382] send: stats
2024-02-20 14:24:28,801 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,801 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-20 14:24:28,801 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,801 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-20 14:24:28,801 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 4
2024-02-20 14:24:28,801 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,801 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-20 14:24:28,802 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,802 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-20 14:24:28,802 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 5
2024-02-20 14:24:28,802 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,802 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-20 14:24:28,802 DEBUG   SenderThread:61239 [sender.py:send():382] send: summary
2024-02-20 14:24:28,802 INFO    SenderThread:61239 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-20 14:24:28,802 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,802 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-20 14:24:28,802 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 6
2024-02-20 14:24:28,802 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,802 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-20 14:24:28,803 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,803 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-20 14:24:28,805 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: status_report
2024-02-20 14:24:28,927 INFO    wandb-upload_0:61239 [upload_job.py:push():131] Uploaded file /tmp/tmpvz90yw0rwandb/j10qspn8-wandb-metadata.json
2024-02-20 14:24:28,969 INFO    Thread-12 :61239 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/output.log
2024-02-20 14:24:28,969 INFO    Thread-12 :61239 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/wandb-metadata.json
2024-02-20 14:24:28,969 INFO    Thread-12 :61239 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/wandb-summary.json
2024-02-20 14:24:28,970 INFO    Thread-12 :61239 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/requirements.txt
2024-02-20 14:24:28,986 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 7
2024-02-20 14:24:28,986 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:28,986 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-20 14:24:28,986 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:28,986 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-20 14:24:29,737 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-20 14:24:29,969 INFO    Thread-12 :61239 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/config.yaml
2024-02-20 14:24:30,701 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 8
2024-02-20 14:24:30,701 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: poll_exit
2024-02-20 14:24:30,701 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:30,701 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-20 14:24:30,701 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:30,701 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-20 14:24:30,702 INFO    SenderThread:61239 [job_builder.py:build():296] Attempting to build job artifact
2024-02-20 14:24:30,702 INFO    SenderThread:61239 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-20 14:24:30,727 INFO    SenderThread:61239 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-20 14:24:30,728 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 9
2024-02-20 14:24:30,729 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:30,729 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-20 14:24:30,729 DEBUG   SenderThread:61239 [sender.py:send():382] send: artifact
2024-02-20 14:24:30,738 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-20 14:24:30,969 INFO    Thread-12 :61239 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/output.log
2024-02-20 14:24:31,651 INFO    SenderThread:61239 [sender.py:send_artifact():1494] sent artifact job-https___github.com_kapiw04_cnn-mnist.git_cnn.py - {'id': 'QXJ0aWZhY3Q6NzI2ODE4OTUy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTA3MTU2MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI2ODE4OTUy', 'versionIndex': 13}}}
2024-02-20 14:24:31,651 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:31,651 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-20 14:24:31,651 INFO    SenderThread:61239 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [dir_watcher.py:finish():388] scan: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [dir_watcher.py:finish():402] scan save: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/config.yaml config.yaml
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [dir_watcher.py:finish():402] scan save: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/output.log output.log
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [dir_watcher.py:finish():402] scan save: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/wandb-summary.json wandb-summary.json
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [dir_watcher.py:finish():402] scan save: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/requirements.txt requirements.txt
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [dir_watcher.py:finish():402] scan save: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/wandb-metadata.json wandb-metadata.json
2024-02-20 14:24:31,970 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 10
2024-02-20 14:24:31,970 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: poll_exit
2024-02-20 14:24:31,971 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:31,971 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-20 14:24:31,973 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:31,973 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-20 14:24:31,973 INFO    SenderThread:61239 [file_pusher.py:finish():172] shutting down file pusher
2024-02-20 14:24:32,405 INFO    wandb-upload_1:61239 [upload_job.py:push():131] Uploaded file /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/config.yaml
2024-02-20 14:24:32,471 INFO    wandb-upload_2:61239 [upload_job.py:push():131] Uploaded file /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/output.log
2024-02-20 14:24:32,545 INFO    wandb-upload_0:61239 [upload_job.py:push():131] Uploaded file /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/wandb-summary.json
2024-02-20 14:24:32,554 INFO    wandb-upload_3:61239 [upload_job.py:push():131] Uploaded file /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/files/requirements.txt
2024-02-20 14:24:32,739 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-20 14:24:32,740 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: poll_exit
2024-02-20 14:24:32,755 INFO    Thread-11 (_thread_body):61239 [sender.py:transition_state():617] send defer: 11
2024-02-20 14:24:32,755 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:32,755 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-20 14:24:32,756 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:32,756 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-20 14:24:32,756 INFO    SenderThread:61239 [file_pusher.py:join():178] waiting for file pusher
2024-02-20 14:24:32,756 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 12
2024-02-20 14:24:32,756 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:32,756 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-20 14:24:32,757 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:32,757 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-20 14:24:32,757 INFO    SenderThread:61239 [file_stream.py:finish():595] file stream finish called
2024-02-20 14:24:32,981 INFO    SenderThread:61239 [file_stream.py:finish():599] file stream finish is done
2024-02-20 14:24:32,981 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 13
2024-02-20 14:24:32,981 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:32,981 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-20 14:24:32,981 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:32,981 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-20 14:24:32,981 INFO    SenderThread:61239 [sender.py:transition_state():617] send defer: 14
2024-02-20 14:24:32,981 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: defer
2024-02-20 14:24:32,981 INFO    HandlerThread:61239 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-20 14:24:32,982 DEBUG   SenderThread:61239 [sender.py:send():382] send: final
2024-02-20 14:24:32,982 DEBUG   SenderThread:61239 [sender.py:send():382] send: footer
2024-02-20 14:24:32,982 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: defer
2024-02-20 14:24:32,982 INFO    SenderThread:61239 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-20 14:24:32,982 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-20 14:24:32,982 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: poll_exit
2024-02-20 14:24:32,983 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-20 14:24:32,983 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: server_info
2024-02-20 14:24:32,983 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: poll_exit
2024-02-20 14:24:32,983 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: get_summary
2024-02-20 14:24:32,983 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: server_info
2024-02-20 14:24:32,983 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-20 14:24:32,985 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-20 14:24:32,985 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: job_info
2024-02-20 14:24:33,134 DEBUG   SenderThread:61239 [sender.py:send_request():409] send_request: job_info
2024-02-20 14:24:33,134 INFO    MainThread:61239 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-20 14:24:33,135 INFO    MainThread:61239 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-20 14:24:33,135 INFO    MainThread:61239 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-20 14:24:33,135 DEBUG   HandlerThread:61239 [handler.py:handle_request():146] handle_request: shutdown
2024-02-20 14:24:33,135 INFO    HandlerThread:61239 [handler.py:finish():869] shutting down handler
2024-02-20 14:24:33,986 INFO    WriterThread:61239 [datastore.py:close():296] close: /home/kapi/Programming/Internship/cnn-mnist/wandb/run-20240220_142427-8352hz5i/run-8352hz5i.wandb
2024-02-20 14:24:34,134 INFO    SenderThread:61239 [sender.py:finish():1572] shutting down sender
2024-02-20 14:24:34,135 INFO    SenderThread:61239 [file_pusher.py:finish():172] shutting down file pusher
2024-02-20 14:24:34,135 INFO    SenderThread:61239 [file_pusher.py:join():178] waiting for file pusher
